Region,Sub-region,Country,ISO3 code,M49 code,RE or Non-RE,Group Technology,Technology,Sub-Technology,Producer Type,Year,Electricity Generation (GWh),Electricity Installed Capacity (MW),Heat Generation (TJ),Public Flows (2021 USD M),SDG 7a1 Intl. Public Flows (2021 USD M),SDG 7b1 RE capacity per capita (W/inhabitant)
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2001,,,,12.15874884,12.16,0.300925661
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2002,,,,,,0.350527632
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2003,,,,,,0.424401663
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2004,,,,,,0.588363794
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2005,,,,12.12697408,12.13,0.812330526
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2006,,,,5.04025524,5.04,1.576438334
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2007,,,,0.756531731,0.76,3.17817478
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2008,,,,30.65257663,30.65,6.305769927
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2009,,,,,,13.14246256
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2010,,,,58.83852537,58.84,21.98017188
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2011,,,,,,34.15721344
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2012,,,,,,45.0743737
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2013,,,,,,55.75940181
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2014,,,,,,69.89593717
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2015,,,,0.099195605,0.1,94.02760814
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2016,,,,0.097950729,0.1,105.9404973
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2017,,,,67.58545544,67.59,116.5548318
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2018,,,,0.253518197,0.25,130.3146255
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2019,,,,0.091416952,0.09,147.3994035
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2020,,,,0.349829069,0.35,197.9835594
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2021,,,,,,230.7138914
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,All types,2022,,,,,,256.6571569
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2010,71.131,58.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2011,152.809,124.6,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2012,212.817,173.53,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2013,258.194,210.53,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2014,305.533,249.13,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2015,365.136,297.73,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2016,420.275,342.69,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2017,454.246,370.39,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2018,491.97,401.15,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2019,529.694,431.91,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2020,567.418,462.67,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2021,605.143,493.43,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2022,642.867,524.19,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,Off-grid electricity,2023,,554.95,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2000,615.0,341.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2001,749.0,383.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2002,873.0,449.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2003,1039.0,547.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2004,1332.0,763.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2005,1600.0,1060.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2006,2800.0,2070.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2007,5697.964,4198.5,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2008,11397.961,8386.228,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2009,24897.878,17597.908,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2010,48834.322,29475.478,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2011,71175.211,46020.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2012,102312.973,61132.343,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2013,137546.326,76103.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2014,159171.451,96130.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2015,184806.498,130191.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2016,239550.594,146694.2,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2017,299383.818,161216.087,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2018,356848.155,179675.727,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2019,394517.89,203220.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2020,451574.375,272540.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2021,603389.092,302090.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2022,699127.753,334980.0,,,,
Asia,Eastern Asia,China,CHN,156,Total Renewable,Wind energy,Onshore wind energy,Onshore wind energy,On-grid electricity,2023,,404050.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2013,313.6,82.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2014,542.4,143.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2015,603.3,161.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2016,619.0,161.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2017,678.9,177.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2018,687.8,176.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2019,649.7,148.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2020,530.8,117.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2021,669.5,141.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2022,571.1,122.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Coal and peat,Coal and peat,On-grid electricity,2023,,110.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2000,24162.8,4887.07,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2001,25228.1,5901.57,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2002,26451.8,6895.57,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2003,26922.5,6895.57,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2004,28088.6,7219.5,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2005,28430.2,7219.5,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2006,30715.8,7368.7,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2007,32372.5,7869.2,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2008,33461.3,8069.5,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2009,33691.0,8077.8,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2010,35022.6,7665.8,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2011,35879.5,7732.8,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2012,39567.0,9143.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2013,44025.5,11496.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2014,47031.6,12367.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2015,47888.6,12802.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2016,49110.4,12796.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2017,49718.9,12930.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2018,50471.3,12939.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2019,51759.8,11801.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2020,50850.6,11236.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2021,52943.8,11130.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2022,52544.0,11258.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Natural gas,Natural gas,On-grid electricity,2023,,11539.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2000,7502.2,1517.4,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2001,7832.9,1832.4,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2002,8212.8,2140.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2003,8359.0,2140.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2004,8721.0,2241.5,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2005,8827.1,2241.5,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2006,7817.1,1875.3,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2007,7774.3,1889.8,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2008,7167.3,1728.4,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2009,7064.2,1693.7,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2010,9164.0,2005.8,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2011,8923.9,1923.3,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2012,6101.7,1410.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2013,2249.5,587.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2014,345.2,91.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2015,331.8,89.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2016,361.1,94.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2017,365.6,95.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2018,317.4,81.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2019,216.6,49.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2020,212.3,47.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2021,557.9,117.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2022,1484.9,318.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Fossil fuels,Oil,Oil,On-grid electricity,2023,,37.0,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2000,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2001,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2002,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2003,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2004,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2005,477.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2006,473.75,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2007,493.6,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2008,520.65,152.9,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2009,521.65,128.4,,,,
Asia,South-eastern Asia,Singapore,SGP,702,Total Non-Renewable,Other non-renewable energy,Other non-renewable energy,Other non-renewable energy,On-grid electricity,2010,588.15,128.4,,,,
